,trips,total_docks,year,month,weekday,max_temperature_f,mean_temperature_f,min_temperature_f,max_dew_point_f,mean_dew_point_f,min_dew_point_f,max_humidity,mean_humidity,min_humidity,max_sea_level_pressure_inches,mean_sea_level_pressure_inches,min_sea_level_pressure_inches,max_visibility_miles,mean_visibility_miles,min_visibility_miles,max_wind_Speed_mph,mean_wind_speed_mph,max_gust_speed_mph,precipitation_inches,cloud_cover,wind_dir_degrees,Fog,Fog-Rain,Normal,Rain,Rain-Thunderstorm,weekend
2758,8,75,2015,3,1,68.0,60.0,51.0,55.0,52.0,46.0,82.0,70.0,60.0,30.32,30.28,30.23,15.0,10.0,10.0,17.0,8.0,22.0,0.0,5.0,328.0,0,0,1,0,0,0
2760,6,75,2015,3,2,75.0,63.0,51.0,57.0,53.0,50.0,94.0,69.0,41.0,30.24,30.19,30.15,10.0,10.0,10.0,17.0,8.0,22.0,0.0,0.0,340.0,0,0,1,0,0,0
2768,12,75,2015,3,3,80.0,65.0,50.0,63.0,56.0,50.0,100.0,65.0,39.0,30.18,30.14,30.04,10.0,10.0,10.0,12.0,6.0,14.0,0.0,0.0,337.0,0,0,1,0,0,0
2769,13,75,2015,3,4,66.0,60.0,55.0,57.0,56.0,54.0,94.0,80.0,73.0,30.17,30.14,30.11,10.0,10.0,10.0,23.0,10.0,24.0,0.0,1.0,335.0,0,0,1,0,0,0
2774,1,75,2015,3,5,78.0,63.0,48.0,55.0,51.0,46.0,93.0,60.0,34.0,30.2,30.13,30.07,10.0,10.0,10.0,14.0,8.0,17.0,0.0,3.0,337.0,0,0,1,0,0,1
2781,1,75,2015,3,6,77.0,62.0,46.0,59.0,53.0,45.0,93.0,69.0,39.0,30.13,30.06,30.0,10.0,10.0,10.0,15.0,7.0,20.0,0.0,0.0,354.0,0,0,1,0,0,1
2785,8,75,2015,3,0,69.0,64.0,55.0,55.0,50.0,43.0,72.0,61.0,46.0,30.08,30.05,30.03,10.0,10.0,10.0,21.0,10.0,29.0,0.0,4.0,326.0,0,0,1,0,0,0
2791,9,75,2015,3,1,68.0,62.0,57.0,52.0,46.0,41.0,82.0,55.0,43.0,30.19,30.16,30.14,15.0,11.0,10.0,23.0,17.0,25.0,0.0,1.0,301.0,0,0,1,0,0,0
2796,11,75,2015,4,2,66.0,55.0,44.0,43.0,40.0,37.0,76.0,52.0,40.0,30.2,30.14,30.09,10.0,10.0,10.0,17.0,8.0,22.0,0.0,2.0,309.0,0,0,1,0,0,0
2801,9,75,2015,4,3,71.0,56.0,42.0,41.0,37.0,32.0,87.0,43.0,25.0,30.21,30.18,30.14,16.0,10.0,10.0,20.0,7.0,24.0,0.0,0.0,316.0,0,0,1,0,0,0
2804,4,75,2015,4,4,73.0,57.0,41.0,52.0,45.0,36.0,81.0,55.0,27.0,30.23,30.17,30.11,10.0,10.0,10.0,21.0,8.0,24.0,0.0,0.0,357.0,0,0,1,0,0,0
2809,4,75,2015,4,5,66.0,54.0,41.0,48.0,41.0,37.0,87.0,59.0,40.0,30.1,30.06,29.99,10.0,10.0,10.0,21.0,8.0,24.0,0.0,2.0,313.0,0,0,1,0,0,1
2813,5,75,2015,4,6,60.0,53.0,46.0,48.0,43.0,36.0,81.0,63.0,42.0,29.93,29.92,29.91,20.0,10.0,7.0,23.0,10.0,28.0,0.0,5.0,251.0,0,0,0,1,0,1
2821,9,75,2015,4,0,64.0,58.0,51.0,43.0,41.0,37.0,71.0,50.0,39.0,29.98,29.92,29.89,15.0,11.0,10.0,16.0,12.0,21.0,0.0,5.0,171.0,0,0,1,0,0,0
2822,6,75,2015,4,1,60.0,55.0,50.0,50.0,45.0,41.0,100.0,71.0,51.0,30.02,29.91,29.8,10.0,10.0,7.0,14.0,10.0,21.0,0.0,6.0,248.0,0,0,1,0,0,0
2828,6,75,2015,4,2,64.0,57.0,50.0,48.0,45.0,41.0,87.0,61.0,42.0,30.19,30.14,30.1,20.0,13.0,10.0,18.0,8.0,23.0,0.0,4.0,336.0,0,0,1,0,0,0
2835,4,75,2015,4,3,68.0,55.0,42.0,48.0,45.0,41.0,93.0,64.0,40.0,30.06,30.01,29.94,20.0,12.0,10.0,16.0,5.0,21.0,0.0,3.0,1.0,0,0,1,0,0,0
2837,5,75,2015,4,4,68.0,55.0,42.0,50.0,47.0,41.0,93.0,60.0,46.0,30.05,30.03,29.99,15.0,14.0,10.0,22.0,9.0,26.0,0.0,0.0,353.0,0,0,1,0,0,0
2842,15,75,2015,4,5,73.0,58.0,44.0,52.0,48.0,39.0,81.0,59.0,38.0,30.09,30.05,30.01,10.0,10.0,10.0,22.0,9.0,26.0,0.0,2.0,335.0,0,0,1,0,0,1
2850,3,75,2015,4,0,66.0,60.0,53.0,55.0,49.0,45.0,82.0,67.0,46.0,30.13,30.09,30.03,10.0,10.0,10.0,21.0,7.0,23.0,0.0,1.0,322.0,0,0,1,0,0,0
2855,4,75,2015,4,1,66.0,58.0,50.0,41.0,36.0,30.0,62.0,44.0,26.0,30.35,30.3,30.24,10.0,10.0,10.0,18.0,15.0,23.0,0.0,0.0,321.0,0,0,1,0,0,0
2872,7,75,2015,4,4,73.0,60.0,46.0,55.0,50.0,39.0,94.0,63.0,41.0,30.09,30.04,30.0,10.0,10.0,10.0,20.0,7.0,24.0,0.0,0.0,345.0,0,0,1,0,0,0
2878,2,75,2015,4,5,71.0,63.0,55.0,55.0,54.0,52.0,88.0,72.0,56.0,30.05,29.98,29.92,15.0,13.0,7.0,17.0,8.0,22.0,0.0,1.0,350.0,0,0,1,0,0,1
2881,4,75,2015,4,6,66.0,60.0,55.0,57.0,55.0,52.0,94.0,80.0,68.0,29.98,29.93,29.88,20.0,10.0,7.0,20.0,9.0,24.0,0.0,4.0,358.0,0,0,1,0,0,1
2890,9,75,2015,4,1,66.0,60.0,55.0,52.0,50.0,46.0,82.0,71.0,56.0,29.99,29.89,29.85,10.0,10.0,10.0,17.0,10.0,22.0,0.0,5.0,246.0,0,0,1,0,0,0
2897,5,75,2015,4,2,69.0,60.0,50.0,54.0,51.0,48.0,94.0,75.0,56.0,29.9,29.88,29.85,15.0,10.0,10.0,14.0,8.0,17.0,0.0,4.0,338.0,0,0,1,0,0,0
2900,6,75,2015,4,3,68.0,60.0,53.0,54.0,51.0,46.0,77.0,66.0,59.0,29.9,29.88,29.86,15.0,12.0,10.0,20.0,10.0,24.0,0.0,3.0,289.0,0,0,1,0,0,0
2907,2,75,2015,4,4,64.0,60.0,55.0,48.0,44.0,41.0,77.0,55.0,45.0,30.04,30.02,29.95,15.0,11.0,10.0,18.0,12.0,25.0,0.0,3.0,289.0,0,0,1,0,0,0
2912,3,75,2015,4,6,75.0,65.0,55.0,50.0,45.0,39.0,68.0,48.0,33.0,30.16,30.11,30.07,10.0,10.0,10.0,21.0,10.0,24.0,0.0,2.0,342.0,0,0,1,0,0,1
2920,7,75,2015,4,0,87.0,68.0,50.0,63.0,54.0,48.0,94.0,56.0,27.0,30.03,29.98,29.92,10.0,10.0,10.0,20.0,7.0,24.0,0.0,1.0,343.0,0,0,1,0,0,0
2925,7,75,2015,4,1,68.0,62.0,55.0,59.0,54.0,50.0,94.0,72.0,52.0,30.06,30.03,30.0,15.0,11.0,10.0,20.0,11.0,24.0,0.0,4.0,355.0,0,0,1,0,0,0
2927,5,75,2015,4,2,69.0,60.0,50.0,55.0,53.0,48.0,94.0,71.0,60.0,30.03,29.98,29.91,10.0,10.0,10.0,17.0,6.0,22.0,0.0,2.0,360.0,0,0,1,0,0,0
2934,4,75,2015,4,3,89.0,70.0,51.0,61.0,48.0,43.0,88.0,38.0,22.0,29.88,29.82,29.76,20.0,18.0,10.0,14.0,8.0,17.0,0.0,0.0,338.0,0,0,1,0,0,0
2939,4,75,2015,5,4,77.0,67.0,57.0,61.0,57.0,50.0,88.0,68.0,50.0,29.88,29.85,29.82,10.0,10.0,10.0,21.0,9.0,24.0,0.0,0.0,347.0,0,0,1,0,0,0
2942,2,75,2015,5,5,69.0,63.0,57.0,57.0,56.0,54.0,94.0,75.0,60.0,29.89,29.87,29.82,15.0,10.0,6.0,20.0,10.0,24.0,0.0,2.0,359.0,0,0,1,0,0,1
2949,1,75,2015,5,6,69.0,61.0,53.0,55.0,52.0,48.0,88.0,65.0,52.0,29.91,29.88,29.86,10.0,9.0,5.0,16.0,10.0,21.0,0.0,1.0,350.0,0,0,1,0,0,1
2952,13,75,2015,5,0,66.0,60.0,53.0,50.0,48.0,46.0,82.0,67.0,56.0,29.99,29.97,29.94,10.0,10.0,10.0,20.0,11.0,24.0,0.0,4.0,316.0,0,0,1,0,0,0
2957,6,75,2015,5,1,69.0,60.0,51.0,50.0,48.0,46.0,82.0,61.0,46.0,29.98,29.95,29.91,10.0,10.0,10.0,17.0,9.0,22.0,0.0,1.0,315.0,0,0,1,0,0,0
2962,4,75,2015,5,2,73.0,62.0,50.0,55.0,47.0,39.0,82.0,58.0,41.0,29.9,29.85,29.8,10.0,9.0,7.0,20.0,10.0,24.0,0.0,1.0,2.0,0,0,1,0,0,0
2969,7,75,2015,5,3,62.0,56.0,50.0,48.0,46.0,43.0,87.0,65.0,52.0,29.79,29.77,29.74,10.0,9.0,0.0,9.0,7.0,12.0,0.0,6.0,118.0,0,0,1,0,0,0
2974,11,75,2015,5,4,69.0,61.0,53.0,55.0,52.0,46.0,82.0,63.0,52.0,29.95,29.91,29.89,20.0,20.0,20.0,15.0,8.0,20.0,0.0,1.0,10.0,0,0,1,0,0,0
2979,1,75,2015,5,5,64.0,58.0,53.0,55.0,51.0,48.0,88.0,74.0,59.0,30.11,30.07,30.04,10.0,8.0,7.0,17.0,9.0,22.0,0.0,4.0,303.0,0,0,1,0,0,1
2981,4,75,2015,5,6,66.0,60.0,53.0,54.0,51.0,48.0,88.0,70.0,59.0,30.09,30.02,29.99,10.0,9.0,6.0,18.0,11.0,23.0,0.0,3.0,349.0,0,0,1,0,0,1
2989,8,75,2015,5,0,64.0,57.0,50.0,50.0,48.0,45.0,87.0,65.0,56.0,29.99,29.96,29.91,15.0,10.0,10.0,21.0,9.0,22.0,0.0,3.0,275.0,0,0,1,0,0,0
2991,8,75,2015,5,1,66.0,58.0,51.0,45.0,42.0,39.0,71.0,52.0,37.0,29.98,29.96,29.94,20.0,14.0,10.0,120.0,17.0,29.0,0.0,3.0,299.0,0,0,1,0,0,0
2998,6,75,2015,5,2,68.0,62.0,55.0,46.0,44.0,43.0,67.0,50.0,43.0,29.98,29.96,29.91,10.0,10.0,10.0,17.0,9.0,22.0,0.0,5.0,324.0,0,0,1,0,0,0
3001,13,75,2015,5,3,64.0,60.0,55.0,55.0,53.0,50.0,94.0,79.0,59.0,29.83,29.81,29.8,10.0,8.0,2.0,14.0,8.0,17.0,0.0,6.0,16.0,0,0,0,1,0,0
3005,6,75,2015,5,4,66.0,57.0,48.0,54.0,50.0,46.0,93.0,70.0,52.0,29.95,29.93,29.9,10.0,10.0,10.0,17.0,8.0,22.0,0.0,4.0,321.0,0,0,1,0,0,0
3011,8,75,2015,5,5,64.0,60.0,55.0,50.0,50.0,50.0,82.0,71.0,59.0,30.03,30.0,29.99,20.0,11.0,7.0,17.0,9.0,22.0,0.0,5.0,285.0,0,0,1,0,0,1
3018,1,75,2015,5,6,64.0,60.0,55.0,50.0,50.0,48.0,82.0,66.0,59.0,30.06,30.04,30.02,20.0,11.0,10.0,17.0,9.0,22.0,0.0,6.0,302.0,0,0,1,0,0,1
3020,10,75,2015,5,0,60.0,58.0,57.0,50.0,50.0,50.0,77.0,73.0,68.0,30.1,30.1,30.1,10.0,10.0,10.0,14.0,10.0,17.0,0.0,8.0,296.0,0,0,1,0,0,0
3025,12,75,2015,5,1,68.0,62.0,55.0,54.0,51.0,50.0,88.0,71.0,52.0,30.12,30.06,30.01,10.0,10.0,10.0,21.0,9.0,24.0,0.0,6.0,300.0,0,0,1,0,0,0
3032,9,75,2015,5,2,66.0,62.0,57.0,52.0,50.0,50.0,77.0,68.0,56.0,29.99,29.96,29.94,10.0,10.0,10.0,16.0,9.0,21.0,0.0,7.0,289.0,0,0,1,0,0,0
3034,7,75,2015,5,3,68.0,62.0,57.0,57.0,54.0,52.0,82.0,72.0,56.0,29.95,29.94,29.93,10.0,10.0,10.0,15.0,8.0,20.0,0.0,6.0,308.0,0,0,1,0,0,0
3042,5,75,2015,5,4,68.0,62.0,57.0,64.0,53.0,50.0,94.0,71.0,60.0,30.07,30.03,30.01,10.0,10.0,10.0,17.0,9.0,22.0,0.0,6.0,296.0,0,0,1,0,0,0
3051,6,75,2015,5,6,69.0,60.0,50.0,55.0,52.0,48.0,94.0,72.0,56.0,30.03,29.98,29.97,20.0,13.0,7.0,23.0,10.0,25.0,0.0,3.0,343.0,0,0,1,0,0,1
3054,3,75,2015,5,0,69.0,62.0,55.0,55.0,53.0,50.0,82.0,72.0,56.0,29.99,29.96,29.93,10.0,10.0,10.0,20.0,12.0,24.0,0.0,4.0,337.0,0,0,1,0,0,0
3059,7,75,2015,5,1,69.0,63.0,57.0,55.0,52.0,50.0,77.0,68.0,56.0,30.02,29.99,29.97,10.0,10.0,10.0,21.0,9.0,24.0,0.0,4.0,319.0,0,0,1,0,0,0
3062,9,75,2015,5,2,71.0,63.0,55.0,55.0,53.0,50.0,82.0,70.0,50.0,30.03,30.01,29.99,10.0,10.0,10.0,23.0,11.0,28.0,0.0,3.0,335.0,0,0,1,0,0,0
3070,14,75,2015,5,3,66.0,60.0,55.0,57.0,54.0,52.0,88.0,76.0,68.0,30.06,30.02,29.97,10.0,10.0,10.0,21.0,11.0,24.0,0.0,5.0,349.0,0,0,1,0,0,0
3073,5,75,2015,5,4,66.0,60.0,55.0,57.0,55.0,52.0,88.0,79.0,68.0,30.01,29.98,29.94,20.0,12.0,10.0,18.0,8.0,23.0,0.0,6.0,359.0,0,0,1,0,0,0
3077,3,75,2015,5,5,80.0,68.0,55.0,57.0,55.0,52.0,94.0,80.0,45.0,29.98,29.95,29.89,10.0,8.0,7.0,17.0,8.0,22.0,0.0,5.0,354.0,0,0,1,0,0,1
3082,4,75,2015,5,6,68.0,62.0,55.0,55.0,53.0,50.0,88.0,71.0,60.0,29.95,29.93,29.9,20.0,12.0,10.0,20.0,10.0,24.0,0.0,5.0,347.0,0,0,1,0,0,1
3085,11,75,2015,6,0,73.0,66.0,60.0,59.0,56.0,52.0,73.0,65.0,50.0,30.04,30.02,30.01,10.0,10.0,10.0,16.0,10.0,21.0,0.0,4.0,309.0,0,0,1,0,0,0
3092,15,75,2015,6,1,73.0,65.0,57.0,59.0,55.0,50.0,94.0,69.0,53.0,30.09,30.04,29.99,20.0,14.0,10.0,17.0,11.0,22.0,0.0,4.0,319.0,0,0,1,0,0,0
3096,13,75,2015,6,2,69.0,62.0,55.0,54.0,52.0,50.0,82.0,64.0,49.0,29.97,29.95,29.92,10.0,10.0,10.0,17.0,9.0,24.0,0.0,4.0,305.0,0,0,1,0,0,0
3102,9,75,2015,6,3,71.0,62.0,53.0,61.0,54.0,50.0,88.0,66.0,56.0,29.85,29.82,29.78,15.0,12.0,10.0,16.0,8.0,22.0,0.0,1.0,4.0,0,0,1,0,0,0
3109,16,75,2015,6,4,73.0,65.0,57.0,61.0,58.0,54.0,88.0,74.0,61.0,29.83,29.81,29.78,15.0,11.0,7.0,21.0,9.0,22.0,0.0,2.0,6.0,0,0,1,0,0,0
3110,2,75,2015,6,5,73.0,66.0,60.0,61.0,59.0,55.0,88.0,74.0,61.0,29.91,29.89,29.86,10.0,10.0,8.0,17.0,10.0,22.0,0.0,3.0,19.0,0,0,1,0,0,1
3117,4,75,2015,6,6,77.0,68.0,60.0,61.0,60.0,57.0,88.0,72.0,57.0,29.92,29.88,29.83,10.0,9.0,7.0,20.0,9.0,24.0,0.0,2.0,343.0,0,0,1,0,0,1
3121,16,75,2015,6,0,93.0,80.0,68.0,68.0,63.0,59.0,78.0,55.0,32.0,29.87,29.81,29.74,10.0,10.0,10.0,17.0,9.0,22.0,0.0,1.0,345.0,0,0,1,0,0,0
3124,16,75,2015,6,1,78.0,70.0,62.0,64.0,61.0,59.0,88.0,69.0,57.0,29.9,29.87,29.83,10.0,10.0,10.0,23.0,10.0,28.0,0.0,7.0,360.0,0,0,1,0,0,0
3131,10,75,2015,6,2,71.0,66.0,62.0,66.0,63.0,61.0,94.0,87.0,83.0,29.94,29.91,29.87,10.0,10.0,7.0,12.0,6.0,14.0,0.0,7.0,353.0,0,0,0,1,0,0
3133,2,75,2015,6,3,77.0,68.0,60.0,66.0,63.0,61.0,100.0,80.0,65.0,29.91,29.85,29.8,15.0,11.0,2.0,23.0,9.0,28.0,0.0,2.0,356.0,0,0,1,0,0,0
3141,5,75,2015,6,4,80.0,70.0,60.0,66.0,62.0,59.0,94.0,71.0,51.0,29.84,29.79,29.74,10.0,10.0,10.0,20.0,9.0,24.0,0.0,1.0,357.0,0,0,1,0,0,0
3147,3,75,2015,6,5,82.0,71.0,60.0,63.0,61.0,59.0,100.0,75.0,51.0,29.79,29.77,29.73,10.0,9.0,6.0,20.0,9.0,24.0,0.0,2.0,351.0,0,0,1,0,0,1
3153,8,75,2015,6,0,69.0,63.0,57.0,57.0,55.0,52.0,82.0,70.0,60.0,29.94,29.91,29.88,10.0,8.0,7.0,17.0,12.0,22.0,0.0,2.0,349.0,0,0,1,0,0,0
3161,8,75,2015,6,1,71.0,63.0,55.0,59.0,56.0,52.0,88.0,70.0,57.0,29.97,29.94,29.91,10.0,10.0,7.0,23.0,10.0,28.0,0.0,2.0,345.0,0,0,1,0,0,0
3163,13,75,2015,6,2,73.0,63.0,53.0,59.0,56.0,52.0,94.0,72.0,57.0,29.94,29.92,29.89,10.0,9.0,7.0,16.0,7.0,21.0,0.0,3.0,357.0,0,0,1,0,0,0
3167,10,75,2015,6,3,77.0,68.0,59.0,57.0,54.0,43.0,82.0,63.0,29.0,30.01,30.0,29.96,20.0,10.0,6.0,23.0,9.0,28.0,0.0,1.0,356.0,0,0,1,0,0,0
3175,9,75,2015,6,4,75.0,64.0,53.0,59.0,56.0,50.0,88.0,66.0,50.0,30.0,29.97,29.94,20.0,14.0,10.0,23.0,8.0,28.0,0.0,2.0,358.0,0,0,1,0,0,0
3178,7,75,2015,6,5,75.0,65.0,55.0,59.0,57.0,54.0,94.0,68.0,50.0,29.92,29.89,29.86,20.0,16.0,10.0,17.0,8.0,22.0,0.0,5.0,343.0,0,0,1,0,0,1
3182,1,75,2015,6,6,69.0,64.0,59.0,55.0,54.0,52.0,88.0,68.0,53.0,30.03,30.0,29.97,10.0,8.0,7.0,23.0,9.0,28.0,0.0,2.0,352.0,0,0,1,0,0,1
3186,11,75,2015,6,0,69.0,64.0,60.0,57.0,56.0,52.0,77.0,69.0,64.0,30.06,30.03,30.0,20.0,12.0,7.0,21.0,11.0,23.0,0.0,1.0,349.0,0,0,1,0,0,0
3194,14,75,2015,6,1,78.0,66.0,55.0,59.0,53.0,45.0,88.0,58.0,36.0,30.02,29.98,29.93,20.0,15.0,10.0,23.0,9.0,28.0,0.0,0.0,324.0,0,0,1,0,0,0
3196,6,75,2015,6,2,75.0,67.0,59.0,61.0,57.0,54.0,82.0,67.0,50.0,29.96,29.92,29.87,10.0,10.0,10.0,21.0,10.0,24.0,0.0,1.0,357.0,0,0,1,0,0,0
3205,12,75,2015,6,3,84.0,72.0,60.0,61.0,59.0,55.0,82.0,59.0,45.0,29.92,29.89,29.84,20.0,14.0,10.0,14.0,8.0,17.0,0.0,0.0,352.0,0,0,1,0,0,0
3208,12,75,2015,6,4,78.0,72.0,64.0,63.0,61.0,59.0,83.0,73.0,54.0,29.93,29.92,29.89,10.0,10.0,10.0,23.0,11.0,28.0,0.0,1.0,352.0,0,0,1,0,0,0
3214,4,75,2015,6,5,78.0,70.0,62.0,63.0,60.0,57.0,82.0,69.0,54.0,30.0,29.97,29.95,20.0,11.0,8.0,20.0,8.0,24.0,0.0,6.0,358.0,0,0,1,0,0,1
3215,11,75,2015,6,6,73.0,68.0,64.0,61.0,60.0,59.0,83.0,72.0,65.0,30.01,29.98,29.96,20.0,12.0,10.0,21.0,12.0,24.0,0.0,4.0,353.0,0,0,1,0,0,1
3220,7,75,2015,6,0,77.0,68.0,60.0,61.0,59.0,55.0,88.0,69.0,54.0,30.03,29.96,29.91,10.0,10.0,10.0,17.0,11.0,22.0,0.0,2.0,343.0,0,0,1,0,0,0
3229,9,75,2015,6,1,87.0,76.0,66.0,63.0,60.0,57.0,78.0,60.0,38.0,29.91,29.85,29.79,10.0,10.0,10.0,17.0,9.0,22.0,0.0,4.0,345.0,0,0,1,0,0,0
3230,8,75,2015,7,2,78.0,70.0,62.0,64.0,62.0,59.0,88.0,69.0,54.0,29.91,29.89,29.84,20.0,16.0,10.0,17.0,8.0,22.0,0.0,5.0,345.0,0,0,1,0,0,0
3239,10,75,2015,7,3,77.0,70.0,64.0,64.0,62.0,59.0,88.0,76.0,65.0,29.97,29.92,29.83,10.0,10.0,10.0,17.0,11.0,22.0,0.0,6.0,346.0,0,0,1,0,0,0
3241,5,75,2015,7,4,78.0,71.0,64.0,64.0,63.0,61.0,88.0,75.0,57.0,29.96,29.92,29.85,10.0,10.0,10.0,23.0,12.0,28.0,0.0,2.0,353.0,0,0,1,0,0,0
3248,3,75,2015,7,5,75.0,70.0,66.0,63.0,62.0,61.0,88.0,73.0,65.0,29.88,29.85,29.83,10.0,10.0,8.0,18.0,11.0,23.0,0.0,1.0,355.0,0,0,1,0,0,1
3252,17,75,2015,7,6,77.0,70.0,64.0,64.0,61.0,59.0,83.0,69.0,61.0,29.97,29.95,29.92,20.0,12.0,10.0,76.0,16.0,23.0,0.0,3.0,14.0,0,0,1,0,0,1
3257,13,75,2015,7,0,78.0,70.0,62.0,63.0,59.0,57.0,82.0,65.0,47.0,30.09,30.05,30.0,10.0,10.0,10.0,21.0,11.0,24.0,0.0,3.0,344.0,0,0,1,0,0,0
3264,10,75,2015,7,1,78.0,72.0,66.0,63.0,59.0,55.0,83.0,63.0,47.0,30.04,29.97,29.9,20.0,11.0,10.0,23.0,11.0,28.0,0.0,3.0,334.0,0,0,1,0,0,0
3266,11,75,2015,7,2,69.0,63.0,62.0,55.0,55.0,55.0,77.0,72.0,60.0,29.91,29.9,29.89,10.0,10.0,10.0,9.0,5.0,12.0,0.0,8.0,305.0,0,0,1,0,0,0
3272,12,75,2015,7,3,69.0,66.0,64.0,61.0,57.0,55.0,78.0,70.0,64.0,29.9,29.89,29.87,20.0,16.0,10.0,12.0,9.0,14.0,0.0,7.0,303.0,0,0,1,0,0,0
3279,16,75,2015,7,4,71.0,66.0,62.0,59.0,57.0,55.0,82.0,69.0,57.0,29.96,29.93,29.91,10.0,10.0,10.0,14.0,7.0,17.0,0.0,7.0,341.0,0,0,1,0,0,0
3281,7,75,2015,7,5,78.0,68.0,59.0,59.0,57.0,55.0,88.0,62.0,47.0,29.99,29.98,29.97,10.0,10.0,10.0,21.0,8.0,24.0,0.0,3.0,338.0,0,0,1,0,0,1
3286,6,75,2015,7,6,78.0,69.0,60.0,66.0,58.0,55.0,82.0,65.0,44.0,30.05,30.03,30.0,20.0,18.0,10.0,21.0,7.0,24.0,0.0,4.0,351.0,0,0,1,0,0,1
3294,10,75,2015,7,0,80.0,72.0,64.0,63.0,59.0,57.0,78.0,64.0,51.0,30.03,29.98,29.94,10.0,10.0,7.0,17.0,10.0,22.0,0.0,4.0,306.0,0,0,1,0,0,0
3296,23,75,2015,7,1,75.0,66.0,57.0,59.0,57.0,55.0,94.0,69.0,50.0,29.95,29.91,29.89,20.0,13.0,10.0,21.0,11.0,23.0,0.0,3.0,324.0,0,0,1,0,0,0
3305,9,75,2015,7,3,78.0,70.0,62.0,64.0,61.0,59.0,88.0,75.0,57.0,29.92,29.9,29.85,20.0,11.0,6.0,18.0,8.0,23.0,0.0,2.0,31.0,0,0,1,0,0,0
3313,14,75,2015,7,4,77.0,72.0,66.0,64.0,62.0,61.0,83.0,73.0,61.0,29.87,29.83,29.77,10.0,10.0,10.0,21.0,8.0,24.0,0.0,4.0,11.0,0,0,1,0,0,0
3320,4,75,2015,7,6,84.0,75.0,66.0,68.0,63.0,59.0,78.0,62.0,48.0,30.06,30.03,29.99,20.0,17.0,10.0,17.0,6.0,22.0,0.0,6.0,5.0,0,0,1,0,0,1
3326,12,75,2015,7,0,84.0,78.0,68.0,66.0,64.0,63.0,83.0,64.0,54.0,30.02,29.96,29.92,10.0,10.0,10.0,21.0,12.0,23.0,0.0,3.0,355.0,0,0,1,0,0,0
3328,16,75,2015,7,1,73.0,68.0,62.0,63.0,61.0,59.0,88.0,75.0,69.0,29.94,29.89,29.85,10.0,10.0,10.0,21.0,10.0,25.0,0.0,2.0,347.0,0,0,1,0,0,0
3333,7,75,2015,7,2,75.0,68.0,60.0,59.0,57.0,54.0,88.0,64.0,47.0,29.89,29.87,29.85,10.0,10.0,10.0,22.0,10.0,23.0,0.0,2.0,336.0,0,0,1,0,0,0
3341,14,75,2015,7,3,75.0,67.0,59.0,57.0,55.0,54.0,88.0,62.0,50.0,30.04,30.0,29.97,20.0,15.0,10.0,20.0,12.0,25.0,0.0,3.0,315.0,0,0,1,0,0,0
3344,9,75,2015,7,4,77.0,65.0,53.0,57.0,55.0,50.0,88.0,59.0,47.0,30.13,30.1,30.06,20.0,18.0,8.0,21.0,10.0,28.0,0.0,1.0,351.0,0,0,1,0,0,0
3349,9,75,2015,7,5,73.0,64.0,55.0,63.0,59.0,52.0,88.0,73.0,65.0,30.11,30.07,30.0,20.0,18.0,10.0,25.0,10.0,30.0,0.0,1.0,341.0,0,0,1,0,0,1
3354,5,75,2015,7,6,78.0,66.0,55.0,63.0,57.0,52.0,94.0,62.0,42.0,29.97,29.94,29.92,20.0,14.0,10.0,21.0,9.0,24.0,0.0,1.0,332.0,0,0,1,0,0,1
3361,10,75,2015,7,0,86.0,72.0,59.0,64.0,60.0,54.0,82.0,60.0,42.0,29.96,29.92,29.87,10.0,10.0,10.0,18.0,10.0,23.0,0.0,0.0,358.0,0,0,1,0,0,0
3367,8,75,2015,7,1,89.0,74.0,59.0,68.0,62.0,55.0,88.0,61.0,43.0,29.9,29.86,29.81,20.0,14.0,10.0,17.0,7.0,22.0,0.0,0.0,358.0,0,0,1,0,0,0
3368,9,75,2015,7,2,84.0,72.0,60.0,64.0,62.0,57.0,88.0,64.0,45.0,29.93,29.9,29.87,10.0,10.0,10.0,18.0,9.0,23.0,0.0,0.0,349.0,0,0,1,0,0,0
3381,6,75,2015,7,4,77.0,70.0,64.0,64.0,62.0,59.0,88.0,76.0,65.0,30.03,30.0,29.95,10.0,9.0,7.0,17.0,11.0,23.0,0.0,5.0,5.0,0,0,1,0,0,0
3383,1,75,2015,8,5,77.0,72.0,66.0,64.0,61.0,59.0,83.0,70.0,61.0,30.02,29.98,29.91,10.0,10.0,7.0,20.0,9.0,24.0,0.0,3.0,4.0,0,0,1,0,0,1
3387,2,75,2015,8,6,77.0,70.0,64.0,63.0,60.0,57.0,83.0,68.0,50.0,29.99,29.94,29.89,10.0,9.0,7.0,22.0,12.0,26.0,0.0,4.0,341.0,0,0,1,0,0,1
3393,11,75,2015,8,0,77.0,70.0,62.0,59.0,57.0,54.0,82.0,60.0,47.0,29.97,29.95,29.92,15.0,13.0,10.0,23.0,13.0,28.0,0.0,3.0,332.0,0,0,1,0,0,0
3397,12,75,2015,8,1,78.0,68.0,57.0,61.0,56.0,54.0,88.0,61.0,44.0,30.01,29.99,29.97,10.0,10.0,10.0,16.0,7.0,21.0,0.0,5.0,338.0,0,0,1,0,0,0
